2.9994721009140393	5.713103493207753	1.0
3.300981606126358	6.392536680298194	1.0
3.5402972688298817	5.982916939097869	1.0
3.373497287293076	6.579968530119805	1.0
3.377813393840022	6.170810440037511	1.0
2.9097868074165416	6.257465206201166	1.0
1.4643457146437904	4.507676004595613	1.0
2.1362479820641216	5.486325183109484	1.0
2.175507772323275	7.810213569697498	1.0
3.0189048564257916	5.768559183122138	1.0
2.695814525182066	4.78932110944543	1.0
3.9972915058695535	4.264646579323132	1.0
2.872726159424246	5.075730075178453	1.0
1.5241140984689514	6.954163576080831	1.0
1.0590936714723953	7.129848363442468	1.0
4.174486956860228	8.321689053557508	1.0
3.3692701806068643	7.446167672619824	1.0
2.058190511081336	6.214132824924662	1.0
1.595858290981213	5.128526134481263	1.0
5.080647012122296	4.746017619477486	1.0
2.8796837657171133	7.140699007044858	1.0
3.7597918789688114	6.201682162170458	1.0
4.827432140777198	7.97784088656417	1.0
2.339272913053816	6.006100905096352	1.0
2.1921937386106167	6.634177826679843	1.0
3.887800115276308	6.709900479605628	1.0
2.0604754836843915	6.328326849845779	1.0
3.5995383165143333	4.5855526738805334	1.0
5.223112696472068	6.525404022125599	1.0
4.149674543457442	6.563090957994367	1.0
2.8444237091779194	7.6676819512766805	1.0
1.3494241454521338	6.508770271349254	1.0
1.5448858319036867	4.010780071418755	1.0
3.32076159090582	6.580713168780126	1.0
3.811349631549742	6.304220748660869	1.0
2.7591954025968612	6.620596989106289	1.0
3.165121080683593	3.9399410035524984	1.0
2.966499426235182	6.259395198488683	1.0
3.0878645823085002	7.880963035376064	1.0
1.9864155423649095	6.184633013507183	1.0
3.9321532525887037	5.898953119591653	1.0
3.3173239354563653	5.3448103050363285	1.0
2.057528750696777	6.7391287848919	1.0
3.3212672990577388	5.449845598006651	1.0
1.6304462705180374	7.323308437514428	1.0
2.7868319579844174	5.650727410639554	1.0
2.8852537350133205	6.05798175872059	1.0
3.6223693154304666	6.091680295504382	1.0
3.5552442959607298	6.976947487502112	1.0
0.04256776247582872	6.011056924878096	1.0
2.2595244008765927	5.46491236881334	1.0
3.9445801951056145	6.517860477865619	1.0
4.097987998734448	5.524275558229892	1.0
3.494958385545628	4.889570646852172	1.0
4.261002145069196	7.249072252518847	1.0
3.635151089794947	7.474559595755867	1.0
3.6574000173559744	6.699177107898782	1.0
2.219071987789337	6.767609185797259	1.0
2.481091941843567	4.708592727635621	1.0
